29488
(31537,48750)
(40491,14513)
(30706,36301)
(24241,43058)
(2869,7861)
(21975,30426)
(48815,12857)
(41114,667)
(23840,19932)
(48648,11380)
(49530,37650)
(40492,25258)
(4161,31030)
(1630,35789)
(10016,15717)
(37424,1893)
(51371,40481)
(38740,37493)
(34949,44418)
(4653,35073)
(15036,43259)
(202,15961)
(2549,31479)
(1149,35983)
(50150,33805)
(3849,53129)
(4467,6774)
(52694,9088)
(14008,15114)
(40242,14083)
(25468,3495)
(3756,27099)
(15009,40476)
(13676,27732)
(51139,51872)
(49455,35706)
(27489,41470)
(16440,43239)
(12867,6170)
(40548,38583)
(6086,48353)
(45395,20850)
(26532,7375)
(43142,39250)
(15664,51527)
(46027,49381)
(35434,18768)
(15666,46184)
(47739,20074)
(11054,26275)
(8846,34122)
(31308,10839)
(39369,49864)
(2228,7561)
(16569,52685)
(47763,46631)
(19229,47150)
(34791,37047)
(51010,44495)
(34154,45385)
(35342,11182)
(51398,53123)
(24047,52114)
(19476,52939)
(15990,14961)
(27898,24871)
(37267,33562)
(18828,15147)
(22319,45370)
(50837,26073)
(44066,2562)
(3301,32982)
(22909,34301)
(50044,48552)
(8799,46807)
(38112,6087)
(45100,50546)
(581,4860)
(48735,40940)
(3992,4219)
(12995,36602)
(38765,48055)
(49634,43576)
(43698,24501)
(301,23414)
(34036,6312)
(2318,44256)
(28208,14392)
(24858,35099)
(40341,45248)
(10826,10074)
(41611,23361)
(34554,46627)
(14541,2229)
(8451,40670)
(52430,42804)
(35088,24240)
(37607,37934)
(24857,28426)
(14524,53159)
(45871,28044)
(46230,48079)
(23239,5121)
(23882,27763)
(14149,3995)
(33178,6077)
(14469,20121)
(32806,21458)
(32870,43608)
(47326,30980)
(5249,27476)
(3422,42697)
(29985,2741)
(36166,31484)
(13005,19736)
(5867,3636)
(21209,17304)
(9059,31497)
(37765,32030)
(20528,34073)
(14425,4487)
(42481,3935)
(20940,20781)
(20618,35018)
(4325,35520)
(46105,379)
(43682,36066)
(36949,12295)
(3283,44484)
(37807,36988)
(39857,44473)
(47338,51045)
(16077,17165)
(7725,42454)
(34890,44710)
(7361,51523)
(53004,27251)
(17592,20424)
(18961,4409)
(34334,15699)
(1695,2124)
(27315,751)
(52615,48528)
(26516,53421)
(11495,4653)
(40839,43710)
(13863,41706)
(42884,17240)
(38243,46592)
(34264,34394)
(5754,32722)
(47938,8899)
(7237,12321)
(10184,23671)
(21086,42572)
(3264,2677)
(34240,2917)
(15416,52750)
(17405,24596)
(11985,20723)
(7736,31698)
(46332,29765)
(39600,48139)
(3030,219)
(40630,44427)
(51211,46527)
(12908,1326)
(20109,31528)
(24467,29432)
(48842,27369)
(33141,27014)
(15937,49787)
(12836,38745)
(11623,879)
(34168,52505)
(8119,41756)
(47382,43634)
(4381,35450)
(35290,4254)
(21320,53018)
(40557,11736)
(41085,29759)
(9869,49636)
(52374,19762)
(3186,34815)
(50,40343)
(36987,36725)
(12477,14722)
(3318,21501)
(1253,2707)
(17754,27580)
(24222,41877)
(15689,2698)
(35383,35386)
(24797,20561)
(53026,38706)
(24469,49844)
(53197,27518)
(9750,49399)
(17373,2657)
(30629,14966)
(36166,21944)
(14966,15644)
(27888,47198)
(11099,25390)
(34753,48170)
(22425,22851)
(51939,44265)
(28807,41438)
(44382,2601)
(29780,20549)
(34631,15346)
(6885,13196)
(2343,45714)
(23960,3203)
(41466,41552)
(41298,10346)
(38114,32636)
(7733,17217)
(8345,33431)
(4776,17207)
(6487,2754)
(14989,28995)
(31067,14225)
(1098,39062)
(16390,10482)
(4757,17879)
(6107,35342)
(19566,40087)
(52807,51928)
(23469,16265)
(51142,38856)
(40745,42457)
(28125,32824)
(12682,25685)
(44129,30177)
(674,34175)
(22870,31137)
(49554,15200)
(43426,14301)
(45952,19297)
(41571,20057)
(23591,50965)
(17637,15938)
(34767,34511)
(39973,38284)
(10038,8195)
(26564,42037)
(29529,4775)
(21887,14204)
(7190,6834)
(33942,23974)
(49478,2618)
(18157,14110)
(52558,7452)
(7198,49459)
(3187,36395)
(36775,235)
(27560,35852)
(48902,44699)
(21512,35375)
(46032,34802)
(15329,44514)
(20495,11341)
(41254,25418)
(24002,15637)
(39028,25370)
(28661,12489)
(13485,7593)
(21462,43083)
(4345,25941)
(987,32761)
(47630,51984)
(31512,17205)
(45804,11379)
(37802,24946)
(2324,18016)
(33528,34574)
(50032,33362)
(47387,5703)
(1093,2726)
(30790,2179)
(41194,23941)
(17928,5319)
(43743,33234)
(31940,30901)
(39578,50854)
(23002,11277)
(36844,11625)
(23072,34153)
(47012,43538)
(1057,49279)
(8296,18785)
(11401,50115)
(48712,51325)
(9977,40248)
(2733,32172)
(38515,15113)
(25296,41382)
(19500,35214)
(12134,26105)
(40662,29368)
(35226,41125)
(8823,9430)
(37087,53538)
(4657,15402)
(34487,15362)
(19007,50381)
(35291,50020)
(20128,18881)
(23230,13737)
(50681,29822)
(18342,19114)
(39179,31066)
(10242,13464)
(1477,19142)
(41120,16070)
(20959,17631)
(28158,30894)
(5033,43030)
(53192,43801)
(50464,3285)
(20807,24561)
(10693,52934)
(4315,15876)
(29701,47037)
(37330,48736)
(46294,19763)
(28428,811)
(42509,42490)
(47679,5771)
(22141,51593)
(38525,5579)
(49217,8238)
(1879,47172)
(44242,20657)
(42209,43834)
(48459,42763)
(49696,30106)
(5095,13981)
(40771,27193)
(44236,47474)
(21723,36375)
(34773,41345)
(3053,5752)
(6887,15882)
(41931,35613)
(30925,53392)
(2677,47478)
(11887,46386)
(19619,10842)
(36890,35327)
(5115,13336)
(52035,44475)
(25181,20918)
(13393,37859)
(2608,34782)
(13712,44851)
(18971,21570)
(52520,43682)
(50266,18534)
(39154,17571)
(42912,33377)
(37908,5278)
(16776,51141)
(29789,34126)
(16289,17518)
(45285,27853)
(35556,41589)
(24803,20589)
(50105,5966)
(23909,8615)
(9488,13315)
(23593,40715)
(3005,48373)
(33631,27748)
(49360,35240)
(48099,27662)
(17153,15507)
(25370,44373)
(30870,19495)
(3443,27768)
(51158,6112)
(33284,51083)
(33496,12532)
(40823,42920)
(35760,29859)
(28738,42294)
(40506,50309)
(13749,20525)
(2426,43996)
(241,4708)
(17791,36443)
(51087,51973)
(28632,44665)
(52990,5716)
(14113,10785)
(47645,9882)
(27344,37808)
(43215,50942)
(30382,1121)
(3222,37840)
(2729,16364)
(17943,21307)
(28492,4758)
(24179,15250)
(35186,51839)
(8194,18329)
(44915,3725)
(31655,4452)
(42790,8943)
(43068,8830)
(10908,48713)
(568,37550)
(12119,5440)
(22790,25750)
(35293,13384)
(44067,39821)
(5823,34678)
(7958,52329)
(36711,16896)
(51131,11131)
(16839,52000)
(12452,22701)
(19689,43204)
(9011,32910)
(49721,14162)
(16618,34271)
(32797,2357)
(5913,46190)
(50671,3269)
(16701,17439)
(39998,33480)
(10040,47198)
(10308,35880)
(5121,20769)
(22088,3622)
(24844,52624)
(31803,45530)
(44150,40659)
(10215,36378)
(29606,53381)
(30848,52569)
(53466,5048)
(30992,21223)
(31062,26598)
(19855,5155)
(13837,45079)
(30596,29283)
(12194,44300)
(23214,2445)
(25110,10367)
(52874,28673)
(25512,36385)
(41663,48898)
(46235,5223)
(35342,9641)
(30297,49088)
(22908,32806)
(28493,29453)
(6491,49083)
(8792,11469)
(52737,10569)
(45027,32141)
(11947,47310)
(50423,44999)
(46674,38859)
(39923,50142)
(11832,13590)
(16110,32566)
(12275,19537)
(40627,17057)
(23705,34734)
(13226,12570)
(1078,15877)
(27481,42033)
(3038,45476)
(2518,27455)
(18828,13680)
(29086,26375)
(52359,24012)
(2400,662)
(46611,14225)
(2605,49662)
(19145,1103)
(33459,28084)
(47290,51247)
(14341,22430)
(46908,20332)
(34521,53035)
(13662,25512)
(28051,40717)
(45481,35751)
(15006,3589)
(4112,5787)
(28370,14075)
(32771,6302)
(43043,40259)
(21307,12337)
(21676,903)
(7848,37908)
(20059,13809)
(15544,26096)
(14437,40963)
(9685,25782)
(25956,41361)
(42314,5459)
(35428,23282)
(15864,26911)
(30808,45414)
(21230,49962)
(51035,42301)
(5141,48916)
(18014,52332)
(23555,6459)
(49060,36005)
(18567,26363)
(50752,18441)
(33705,31705)
(15557,42503)
(984,13113)
(40758,27238)
(21409,6934)
(37562,48596)
(996,40166)
(21695,14177)
(42537,18552)
(52065,51674)
(46812,17372)
(8852,34495)
(9990,22816)
(30738,41265)
(18957,17231)
(48062,45118)
(31573,23329)
(19572,35351)
(31083,1869)
(14615,14184)
(41305,17826)
(29738,23260)
(20716,12736)
(45667,36257)
(19714,36741)
(36549,52625)
(33790,46535)
(20437,7541)
(28965,41332)
(47091,8140)
(43121,48033)
(10209,19867)
(29114,7385)
(34438,51162)
(6480,14018)
(1904,29408)
(16256,20386)
(26805,29785)
(32847,4846)
(44002,44183)
(29427,43674)
(47463,34577)
(36939,18499)
(41219,784)
(38188,11856)
(18677,38602)
(30878,43230)
(46554,34617)
(50334,15532)
(46125,25052)
(25898,9155)
(4536,21172)
(29200,44402)
(35571,19629)
(10203,10479)
(42802,26044)
(25466,25740)
(8162,45101)
(3575,51272)
(52601,23336)
(3728,42165)
(4523,13186)
(12885,43818)
(49202,6040)
(221,14398)
(21187,47978)
(22796,10868)
(1442,26704)
(3931,8837)
(342,6301)
(16453,41416)
(49721,8375)
(18001,32039)
(12880,45349)
(19073,16779)
(44538,39580)
(21915,40284)
(39605,17726)
(39233,20927)
(48650,19678)
(17412,38437)
(43858,49092)
(10047,43935)
(23619,34715)
(13577,32458)
(46898,34222)
(603,34388)
(25002,35876)
(22986,28939)
(17709,15006)
(14753,22428)
(514,37674)
(37797,17556)
(17229,17243)
(14730,4967)
(37959,36380)
(20428,32091)
(3714,9161)
(49350,29111)
(16283,12509)
(15819,33643)
(49381,50195)
(47926,49222)
(14503,17718)
(42937,23259)
(36686,37533)
(18830,40245)
(32256,40632)
(29287,11628)
(35432,19998)
(209,7772)
(39387,10688)
(10743,9658)
(4404,35517)
(8791,15566)
(22232,2007)
(24616,36776)
(44220,31660)
(8537,1274)
(51489,23960)
(46322,37195)
(45895,38444)
(11555,23589)
(13158,12381)
(3269,38788)
(18793,35212)
(45104,19100)
(25592,559)
(36092,30136)
(35178,36493)
(553,1138)
(6910,39917)
(44899,246)
(4191,52441)
(10799,48528)
(2222,35538)
(12267,21813)
(28510,36824)
(12714,6296)
(37873,1564)
(33845,44018)
(46571,2132)
(21871,36076)
(10269,8442)
(16224,5305)
(49100,3362)
(22249,42280)
(1917,4827)
(18147,29937)
(33885,50507)
(42141,34434)
(4353,357)
(28204,23240)
(23830,10011)
(16525,32123)
(33782,23372)
(35761,29022)
(53526,37697)
(21292,6995)
(15777,42630)
(44447,30970)
(23252,12706)
(51346,17265)
(51631,19479)
(32699,45609)
(50994,26513)
(28974,23138)
(25538,38874)
(47841,7290)
(39896,45822)
(4362,2843)
(17067,52977)
(52687,6622)
(16380,3126)
(12966,46091)
(53042,35363)
(15455,14825)
(3236,13003)
(35206,2406)
(30294,41063)
(6359,23594)
(38787,18918)
(15938,22595)
(31587,19319)
(24630,45246)
(28164,22700)
(42932,34298)
(35025,17180)
(45795,51482)
(31021,24427)
(24440,1657)
(5025,27419)
(50831,46994)
(26796,19735)
(39664,14363)
(13132,444)
(38766,34510)
(28688,48827)
(23272,7850)
(49349,19477)
(50783,2903)
(21617,19844)
(6528,20842)
(49993,29617)
(43265,23044)
(18386,11319)
(33235,39425)
(24711,33249)
(18869,22449)
(21768,34587)
(41868,51560)
(37620,13710)
(27453,48112)
(52340,30659)
(52083,37910)
(17899,14191)
(28797,17298)
(13543,52668)
(16480,28274)
(16824,39289)
(50260,3190)
(25518,32684)
(39891,16769)
(29108,52636)
(11831,6075)
(14066,30179)
(50964,44993)
(33058,34455)
(28977,10498)
(6098,26579)
(8690,34459)
(13316,44813)
(45812,18983)
(46448,12766)
(9170,5709)
(9736,17966)
(24587,50190)
(24348,23716)
(8268,24328)
(36592,53167)
(19977,45056)
(38326,37305)
(49740,12134)
(47040,8285)
(17970,33081)
(2081,37133)
(12100,31939)
(16347,31374)
(19433,10897)
(10039,53431)
(20469,27246)
(53099,50746)
(12786,1137)
(43823,26956)
(13806,30613)
(7235,14691)
(25609,44768)
(41904,1997)
(26047,31176)
(21732,5031)
(19322,18571)
(20754,50840)
(40465,41866)
(18003,48078)
(36968,40630)
(17263,26586)
(21372,12089)
(51491,35459)
(16040,37288)
(5282,46653)
(16039,29934)
(49826,19226)
(42864,50225)
(49507,12392)
(20852,4843)
(18048,48784)
(25821,36961)
(1992,20097)
(2966,15720)
(5926,50786)
(29848,34864)
(19626,18911)
(36396,11878)
(48011,26341)
(29409,38941)
(20958,26485)
(18918,14986)
(52979,36354)
(17005,45807)
(13787,45366)
(41814,42549)
(23300,30484)
(42429,137)
(53156,9892)
(4176,12520)
(48623,11917)
(16308,52344)
(33605,22614)
(33676,20426)
(33523,52043)
(16203,46870)
(49019,8859)
(35473,51711)
(17351,36982)
(39438,42671)
(44695,2452)
(17180,1362)
(10425,1013)
(20992,37402)
(466,9261)
(12137,29289)
(25497,27020)
(42903,49013)
(27050,43522)
(3326,15561)
(10087,6651)
(22373,14614)
(591,18359)
(13989,14497)
(11746,46463)
(20249,4692)
(9602,20612)
(38301,35203)
(13572,6867)
(48282,23983)
(1322,32750)
(25850,43785)
(32397,24696)
(46561,12878)
(2868,2387)
(16587,52359)
(2441,40255)
(27262,27633)
(2853,35574)
(2590,47005)
(32810,935)
(11336,27962)
(10813,40961)
(22942,52876)
(26491,33715)
(52501,26981)
(1627,51660)
(30052,37765)
(37156,46293)
(19272,24274)
(48249,42747)
(29666,38850)
(35329,23882)
(12151,15285)
(44275,40445)
(22199,43442)
(16943,22244)
(12875,43094)
(35392,11279)
(9466,30091)
(3586,32264)
(34557,1934)
(21873,52508)
(32508,41415)
(28084,6248)
(32206,20946)
(15250,35411)
(30185,24334)
(25619,6368)
(48022,46997)
(8578,8690)
(1790,30909)
(43020,13852)
(36551,4676)
(30405,38248)
(578,50891)
(23137,36335)
(18585,17975)
(43509,50383)
(20600,677)
(3081,10961)
(38759,44536)
(39466,41295)
(22290,45475)
(53139,7832)
(31084,13703)
(30218,5979)
(28555,48638)
(7173,11635)
(8317,31444)
(48423,24427)
(3357,48272)
(45790,36401)
(24670,36973)
(27506,37077)
(45367,1634)
(23404,26712)
(35992,37856)
(24741,51496)
(43526,14211)
(17201,9969)
(30056,46507)
(39621,42168)
(29498,52354)
(24755,14716)
(21084,33259)
(24934,16355)
(36834,20185)
(18774,6528)
(40038,13574)
(45814,38046)
(9441,28994)
(2582,11375)
(2171,52395)
(42246,42257)
(7608,34581)
(9757,52426)
(32919,42701)
(39822,10712)
(21806,9673)
(32824,33333)
(20183,3782)
(45142,27858)
(48734,19807)
(871,10284)
(43016,40962)
(39270,40812)
(15320,31482)
(37474,41122)
(43021,40569)
(43516,32635)
(25679,5593)
(49935,27729)
(43527,34076)
(35300,51363)
(53364,47299)
(21697,28979)
(14231,8237)
(30463,29811)
(22044,34412)
(17376,13879)
(30703,9258)
(38898,27221)
(3054,14496)
(53387,29929)
(49400,22388)
(19146,23774)
(18996,913)
(13596,34111)
(44658,8201)
(51727,38823)
(23487,29882)
(8921,6219)
(25606,23155)
(43037,27881)
(49842,21818)
(18158,32854)
(44142,45211)
(41140,42871)
(4744,45743)
(16432,3919)
(1931,45384)
(8367,38812)
(2705,12260)
(2446,35890)
(18663,24143)
(45335,12237)
(37687,41408)
(36224,3992)
(44090,20852)
(48785,30708)
(32175,48543)
(2149,14158)
(38505,11033)
(22932,37683)
(17057,10812)
(44978,46017)
(52438,9328)
(36899,35775)
(15877,25379)
(28432,37239)
(2636,43476)
(3555,42926)
(33588,26683)
(16159,46998)
(26575,19743)
(45613,7413)
(15856,45367)
(6978,32997)
(2639,26159)
(31256,35049)
(31495,7669)
(43255,14987)
(14432,34227)
(45911,12726)
(51684,11650)
(26540,51598)
(16846,45914)
(14550,17590)
(19497,48767)
(12661,965)
(34373,38527)
(49886,45046)
(4767,12618)
(1921,44714)
(3654,51648)
(20854,46136)
(36797,19700)
(6337,9185)
(32951,47560)
(2149,37357)
(7542,19481)
(19128,46316)
(15576,44870)
(44685,33817)
(40527,7405)
(40045,35951)
(41077,15422)
(9752,53220)
(43539,30281)
(9370,47962)
(29114,53390)
(49286,19121)
(15237,43368)
(9631,51001)
(3419,18660)
(35677,27786)
(16630,21231)
(39825,47522)
(16166,37797)
(11667,40859)
(3542,51513)
(52099,30965)
(14891,1943)
(25813,17946)
(2970,48338)
(36531,10264)
(48761,46195)
(51040,30792)
(44769,5189)
(12995,39008)
(6011,40199)
(12011,4461)
(29665,51498)
(45929,22401)
(20804,27517)
(24410,44846)
(8524,50839)
(2445,40664)
(44665,18982)
(35131,19698)
(27268,4868)
(19590,25629)
(16383,15577)
(45027,34701)
(23306,3653)
(27512,4950)
(38589,27396)
(31092,942)
(18299,146)
(13670,29046)
(34949,39827)
(23295,34370)
(7772,50443)
(37662,43678)
(34977,45560)
(21831,20434)
(5988,11838)
(47929,43352)
(27593,13541)
(38275,9530)
(34671,1080)
(50063,13806)
(18529,32780)
(52564,12005)
(35139,34967)
(4317,46226)
(3069,3302)
(39676,45233)
(37988,21389)
(29740,20990)
(17243,22933)
(26940,49872)
(8533,29965)
(27672,20541)
(28054,44416)
(39651,52192)
(44979,6261)
(33506,11336)
(23315,50357)
(26099,4833)
(28830,49603)
(35722,11083)
(52748,50517)
(8774,50875)
(32287,37064)
(21481,914)
(43881,11788)
(40927,49561)
(26422,17820)
(41625,37649)
(27859,42214)
(6167,31214)
(5250,19937)
(20841,24339)
(20358,23503)
(48898,41610)
(53376,29213)
(47980,13753)
(35563,4980)
(21852,30424)
(25190,29950)
(34158,14448)
(27451,8000)
(52636,32860)
(7117,28161)
(26002,39719)
(17244,1487)
(20025,31587)
(3782,13711)
(34941,21177)
(10909,39685)
(32884,47008)
(8099,18874)
(32672,19788)
(51475,14456)
(47122,15043)
(23454,1601)
(8380,26518)
(17945,22468)
(39852,31062)
(14496,11479)
(10365,3413)
(3757,43163)
(30062,6538)
(36345,46996)
(18978,6394)
(9229,38925)
(11717,42816)
(2880,44192)
(15763,39152)
(26582,35308)
(3131,40878)
(39125,28345)
(50362,15843)
(33466,9279)
(45679,8732)
(27238,33116)
(35600,49657)
(26147,3214)
(6344,29009)
(44125,45399)
(29413,3480)
(45704,37026)
(7474,3226)
(23945,53286)
(47550,22385)
(26128,27814)
(7552,21682)
(6434,22956)
(27942,896)
(30331,36305)
(12659,43366)
(18508,29021)
(39490,50662)
(19252,29467)
(19403,15760)
(39397,32345)
(18771,29741)
(11226,14750)
(28,32950)
(21703,767)
(32039,11700)
(47132,40803)
(43083,18679)
(8536,46270)
(49954,15255)
(44473,23542)
(21941,16100)
(19880,32737)
(20498,51995)
(38249,37027)
(12876,15276)
(37061,15833)
(2387,7531)
(28016,30122)
(39734,5703)
(39941,53266)
(24688,39376)
(3771,25507)
(15866,2871)
(51060,45247)
(43045,24840)
(44252,43757)
(4907,46322)
(19020,40067)
(27902,10234)
(52794,45959)
(51148,24390)
(24075,44243)
(51078,50745)
(47194,30010)
(51058,38394)
(3434,10561)
(27317,4633)
(22476,51709)
(6840,16045)
(48697,26599)
(36881,16727)
(13363,45477)
(30014,3151)
(11430,17908)
(46402,26528)
(5734,49612)
(7200,33407)
(3138,43667)
(18450,6543)
(11731,32287)
(7591,28120)
(53558,14141)
(17932,51002)
(31243,50294)
(40092,26015)
(52696,33879)
(33629,52911)
(7143,34300)
(51231,40082)
(695,17546)
(16455,6195)
(52650,1815)
(19459,43864)
(22647,52550)
(45055,48662)
(32424,52676)
(39231,53201)
(29023,13152)
(6828,29944)
(48124,5943)
(13200,27708)
(10037,44787)
(31528,23501)
(27529,14588)
(6255,9469)
(48839,30845)
(50035,5235)
(44650,2183)
(5179,47901)
(50323,9445)
(47605,48832)
(49635,14542)
(27410,34281)
(6198,13360)
(47345,30687)
(4273,25855)
(21642,49609)
(7981,14023)
(20318,42236)
(14784,2566)
(17222,25688)
(4120,31557)
(697,6303)
(7610,51080)
(27754,432)
(17667,29784)
(46293,28759)
(29209,42258)
(5750,27234)
(23877,46668)
(47983,22944)
(49461,48247)
(1893,49106)
(2213,25445)
(43658,25302)
(991,4800)
(7382,45506)
(12089,158)
(12811,3110)
(21272,33882)
(37630,3720)
(29528,27963)
(48859,30596)
(44521,20183)
(48832,16508)
(10980,44619)
(25561,25486)
(36079,47921)
(39745,32733)
(19148,26162)
(10915,48220)
(23927,41829)
(28017,44969)
(48433,50284)
(21672,14521)
(22413,45129)
(2769,16825)
(46760,3280)
(41679,23505)
(7128,44704)
(33816,46618)
(51331,17998)
(49973,6697)
(32071,34721)
(16677,20229)
(36421,8827)
(8332,8513)
(4810,17187)
(30361,51801)
(37942,10670)
(20154,30600)
(25164,49988)
(14009,22335)
(52651,38810)
(49759,45639)
(721,41751)
(24028,8206)
(13619,49378)
(51107,24330)
(43441,32960)
(19333,34400)
(34495,22029)
(33461,38332)
(42198,24862)
(30627,25293)
(41548,36199)
(41549,16651)
(21623,3654)
(47119,22242)
(35735,8821)
(41971,408)
(20055,36995)
(48107,18652)
(39881,40406)
(19150,32173)
(18023,7585)
(49800,49624)
(53339,39257)
(33553,11880)
(8229,28269)
(13261,25763)
(15406,12831)
(40999,20640)
(38362,11002)
(5347,7222)
(9,38220)
(34271,41652)
(10144,35319)
(40856,1617)
(40997,5410)
(29573,53404)
(16774,26807)
(1242,39457)
(35926,37583)
(17590,51908)
(35568,3747)
(48782,29921)
(42383,19734)
(42250,35331)
(7098,33117)
(33882,19848)
(43251,39423)
(52260,11779)
(50022,30848)
(27615,20581)
(28204,18065)
(12901,48107)
(14517,45603)
(9895,40348)
(25194,17872)
(26206,29088)
(27095,15883)
(9321,20807)
(7598,53376)
(28132,11059)
(21758,23403)
(46213,37627)
(47227,51810)
(46006,653)
(13816,17914)
(26857,38826)
(23229,7074)
(18427,21404)
(36305,48857)
(24357,53014)
(26524,38707)
(36927,35915)
(7279,25655)
(6919,1709)
(46413,43101)
(15122,44204)
(9517,3667)
(23659,46474)
(46122,25765)
(31419,51742)
(1688,43257)
(20778,19983)
(3689,9047)
(34976,43854)
(6602,23750)
(40512,4864)
(21544,14271)
(19159,52430)
(19397,28687)
(9,4237)
(46516,44700)
(33931,23790)
(29626,40120)
(11788,47533)
(18810,26594)
(38181,23311)
(29730,28411)
(18281,53508)
(45969,10222)
(8583,5778)
(34267,39975)
(13797,20959)
(27763,3376)
(49200,47790)
(46192,18134)
(47131,24255)
(33234,24211)
(4681,18782)
(32655,6735)
(20850,6429)
(34935,17743)
(7779,27927)
(33137,5668)
(29286,32471)
(24230,456)
(1899,15557)
(50922,7369)
(41775,50516)
(31654,17117)
(24916,20473)
(31439,49311)
(42927,8993)
(28447,52328)
(45460,48427)
(50325,36047)
(29551,13037)
(26598,11596)
(8302,18603)
(23980,40761)
(19550,32563)
(5596,50147)
(30357,24279)
(3251,21545)
(53152,36157)
(45044,31694)
(25387,43006)
(2410,36419)
(39224,30328)
(27224,44766)
(29288,52292)
(15646,17221)
(48558,47571)
(38892,10362)
(52331,50871)
(4137,35046)
(27505,46269)
(43141,52628)
(47007,4674)
(2184,2185)
(46502,27819)
(51867,26899)
(27528,26521)
(12908,35705)
(38788,7963)
(44792,38172)
(36883,3625)
(44741,26273)
(45348,21225)
(34419,6229)
(33915,351)
(8565,7395)
(31867,45829)
(8012,47711)
(35278,52252)
(33348,11384)
(3008,4809)
(39152,92)
(29659,3624)
(22544,40227)
(32708,5764)
(23351,22582)
(43030,52369)
(21798,1115)
(37223,4802)
(27029,8084)
(8485,22433)
(16096,27043)
(36937,44086)
(18788,38573)
(3092,42361)
(21546,22967)
(42384,21677)
(6048,38164)
(41202,18802)
(24528,52263)
(42364,22705)
(14444,21489)
(28668,5166)
(48793,39528)
(32654,9841)
(31838,265)
(51687,49377)
(14489,48110)
(28712,41737)
(44427,20241)
(36812,46368)
(3955,3685)
(43331,46185)
(20650,15139)
(43562,21781)
(8240,18009)
(17203,11399)
(13469,36676)
(51367,47360)
(17516,5976)
(41634,34224)
(36957,43712)
(36688,27593)
(37929,1079)
(8536,5810)
(7605,25780)
(14093,34276)
(11988,12540)
(16425,14380)
(11536,35850)
(24923,6919)
(49403,16617)
(2689,37617)
(38607,16615)
(30529,578)
(3495,28195)
(51573,40313)
(37506,9485)
(10315,25195)
(25966,5466)
(18962,40270)
(369,4476)
(24513,26985)
(20259,1852)
(20270,447)
(17202,47838)
(17953,43181)
(7050,14976)
(6941,45759)
(18825,5954)
(39038,30506)
(4833,458)
(48333,30077)
(52831,44966)
(25962,33091)
(7997,37829)
(15705,53384)
(8064,14049)
(44994,17506)
(20545,5540)
(29006,19450)
(24018,46363)
(30893,13846)
(53450,18905)
(5281,45825)
(3650,50013)
(22701,10733)
(225,52817)
(706,44978)
(33635,3646)
(27338,47443)
(44296,13736)
(51017,19481)
(32854,34371)
(4071,34237)
(49244,42477)
(27238,2490)
(26151,11519)
(27760,20412)
(43899,28587)
(15978,16925)
(44794,45653)
(3428,19682)
(26359,50408)
(12832,27669)
(12215,16411)
(52139,37424)
(14691,47932)
(784,11901)
(5668,10688)
(2453,16357)
(26311,15075)
(1323,26288)
(49282,35112)
(41016,10768)
(19998,10290)
(9355,33819)
(18664,10278)
(46549,22329)
(9586,39276)
(39424,48697)
(5557,42305)
(41343,21381)
(19315,20805)
(44340,10046)
(39503,9826)
(38093,29458)
(13965,4606)
(47263,45895)
(29687,45111)
(36989,37525)
(40844,25131)
(26239,50345)
(48799,46832)
(44373,25370)
(10488,155)
(21908,3664)
(22797,37375)
(28425,38260)
(16856,49359)
(34416,40341)
(52603,41795)
(49836,45745)
(9425,44511)
(21778,39023)
(10639,5337)
(37940,11531)
(23589,25301)
(1674,39084)
(25446,48467)
(10767,13068)
(15114,1688)
(43053,39279)
(44251,25021)
(26952,7809)
(7375,52796)
(35325,53000)
(21402,16163)
(8483,34991)
(8914,19689)
(30513,53619)
(39749,29508)
(35073,47645)
(3946,21092)
(24968,2270)
(33425,2337)
(12964,11804)
(45858,47573)
(41795,36128)
(13898,29454)
(1506,21981)
(44162,4532)
(34527,13630)
(44688,52327)
(47390,49970)
(23122,4081)
(1452,40864)
(42056,8112)
(39899,32390)
(19179,25167)
(27538,22064)
(21014,43518)
(48637,41140)
(46478,24587)
(17501,18275)
(20282,52620)
(48119,48254)
(16461,21450)
(6219,5017)
(8338,17408)
(43656,24972)
(50413,48124)
(14570,28190)
(41149,26055)
(21542,46490)
(26925,42830)
(29501,42108)
(26065,24184)
(9986,42884)
(25382,31486)
(30612,26369)
(36883,38369)
(7751,43644)
(16767,37491)
(42987,29684)
(35022,37168)
(28256,9431)
(32820,31768)
(50896,12974)
(25019,39559)
(33144,34849)
(17683,46470)
(27085,50914)
(33629,6816)
(45418,35422)
(6607,34535)
(14425,4776)
(18986,25442)
(25394,35768)
(14445,38000)
(5639,19544)
(19100,52696)
(12981,540)
(14505,2844)
(1241,14931)
(23602,19326)
(34440,4421)
(43514,16585)
(42127,22573)
(40190,6941)
(9427,4366)
(33389,37533)
(20723,9329)
(16079,33935)
(25514,30830)
(21818,21893)
(38593,43057)
(18749,34015)
(24904,36378)
(47041,13749)
(8038,49936)
(41881,11056)
(20104,20586)
(35837,49246)
(50662,38406)
(40721,49081)
(43667,21828)
(27423,20638)
(38985,30753)
(48683,10490)
(35777,6274)
(21184,28349)
(8032,14436)
(11565,51073)
(48111,26136)
(45553,32449)
(28660,32624)
(53478,47250)
(22542,23076)
(2215,8750)
(45010,30129)
(19611,17402)
(11579,35794)
(12375,441)
(4622,19236)
(44414,31346)
(52054,21960)
